ngram,count,percentage
skn,91964341,0.001528440880451801
yup,91896211,0.0015273085646427293
hub,91856760,0.0015266528917969385
tug,91764575,0.0015251207835794238
hua,91746892,0.0015248268933628992
ioa,91669594,0.0015235422060385245
wly,91650383,0.0015232229205694495
idh,91628500,0.0015228592266482706
thj,91579941,0.0015220521794829583
cyi,91312116,0.0015176009468165165
umf,91186125,0.0015155069852562527
ewj,91070906,0.0015135920535784973
mpp,91062715,0.0015134559197344916
sah,91011354,0.0015126023035262172
fpu,90933541,0.0015113090569380575
oav,90922128,0.0015111193736806242
vib,90906657,0.0015108622467485508
zec,90840962,0.0015097704004682487
usy,90714755,0.001507672849003174
tdu,90703736,0.0015074897139980346
lbl,90582992,0.0015054829572087995
ysf,90580555,0.0015054424544401702
zle,90535308,0.0015046904524819568
ifs,90513817,0.0015043332735732123
sak,90464992,0.0015035218055066053
cdr,90442396,0.001503146261575565
vag,90414446,0.0015026817345410197
oze,90389084,0.0015022602198844852
csf,90381008,0.0015021259973323929
ttu,90353321,0.0015016658413393533
rwr,90344086,0.0015015123562887624
unp,90134629,0.0014980311956778597
rkm,90071531,0.0014969825113549358
rsv,90027435,0.0014962496389357835
kru,90015913,0.001496058144106015
rja,89954766,0.0014950418852658959
rcy,89939896,0.0014947947469115602
bps,89938657,0.001494774154818687
idf,89793542,0.0014923623537232303
dnu,89778116,0.0014921059746879925
iko,89748517,0.0014916140413894058
zum,89569658,0.0014886414173868401
aat,89448461,0.0014866271317694603
cyb,89359219,0.0014851439360049924
dhu,89342178,0.0014848607157833221
nyn,89286678,0.0014839383096861038
ccl,89219539,0.0014828224642273442
lft,89203892,0.0014825624121876473
nyh,89051724,0.0014800333907281603
atk,89005714,0.0014792687077636014
pfi,88989172,0.0014789937808868411
gru,88975146,0.001478760669753155
uxe,88734897,0.001474767748267558
unw,88729420,0.0014746767209127029
lsn,88540547,0.0014715376649343257
hpl,88536043,0.0014714628087710486
aes,88449283,0.0014700208636720456
idb,88423307,0.001469589144378688
fag,88403576,0.0014692612165461796
ssk,88389487,0.0014690270583569234
ika,88146855,0.0014649945315789
gfu,88141569,0.0014649066786306137
igm,88118132,0.0014645171573387126
cev,88070738,0.001463729472391477
ysy,88034359,0.0014631248559696624
gsl,87897806,0.0014608553547121226
oue,87469363,0.0014537346621804007
kri,87380460,0.0014522571005720943
rud,87372399,0.0014521231273189469
byu,87246728,0.0014500344841361806
dyc,87156644,0.0014485372943909224
fop,86996711,0.0014458792191774732
ycu,86915325,0.0014445265895805684
pss,86885104,0.0014440243186857207
rkl,86874018,0.0014438400701452926
myd,86862220,0.0014436439882149325
ewz,86850425,0.0014434479561443614
bom,86792436,0.0014424841830421704
uln,86726178,0.0014413829797414587
uph,86698301,0.0014409196659617802
rhu,86664699,0.001440361203084686
ljo,86654825,0.0014401970978990296
bbc,86621627,0.0014396453494735259
pru,86555067,0.001438539126954051
mby,86470432,0.0014371324992056168
gss,86441906,0.0014366583990915764
tsk,86417556,0.0014362537038038778
xse,86406820,0.0014360752722388376
uwo,86398971,0.0014359448224107822
htp,86342811,0.0014350114471599752
cim,86202591,0.0014326810006203001
hty,86160763,0.0014319858222016613
ksl,86121370,0.0014313311133117923
csh,86088057,0.0014307774535943756
uxu,86049866,0.0014301427218599816
msd,86007490,0.0014294384357198783
oku,85969015,0.0014287989839254552
dey,85952882,0.0014285308545999341
ydu,85786933,0.001425772793889532
irn,85752350,0.0014251980268614223
bba,85644554,0.0014234064649216787
moi,85628399,0.0014231379699577047
idp,85575167,0.0014222532578609995
cyn,85538735,0.001421647760582912
wfr,85434533,0.001419915930670437
maa,85413137,0.0014195603306550123
klo,85400561,0.0014193513184193613
daa,85373228,0.0014188970458814288
tiu,85371553,0.0014188692074992152
wze,85360102,0.001418678892684454
dsr,85341365,0.0014183674850620472
mra,85326010,0.0014181122860418168
vdr,85290938,0.0014175293918680934
eaa,85250550,0.0014168581461481932
yye,85212611,0.0014162276026360783
oed,85177786,0.0014156488135849859
cvi,85113398,0.0014145786895527752
okc,85100940,0.0014143716384688264
ndq,85084486,0.0014140981741458784
ipu,85037542,0.0014133179681669987
gmi,84925229,0.0014114513340048925
hov,84739586,0.0014083659603993802
ckj,84731062,0.0014082242921187912
lol,84709753,0.0014078701380372486
ieb,84546492,0.0014051567516978254
tvo,84498097,0.0014043524302009807
eyg,84435808,0.0014033171914011673
neq,84201145,0.0013994171088427608
rju,84173842,0.0013989633349027182
obv,84114133,0.0013979709755214784
hna,84113238,0.0013979561006844151
uds,84062954,0.0013971203841404054
xib,84042124,0.0013967741910051793
pmo,83999823,0.001396071151359802
uiv,83955722,0.0013953381958410015
kmo,83866228,0.0013938508118542543
lqu,83856081,0.0013936821694277952
hfa,83663568,0.0013904826169053842
dke,83648355,0.0013902297779151685
yke,83622698,0.0013898033603793785
pak,83606844,0.001389539868014238
epc,83599765,0.001389422215532036
akt,83533073,0.0013883137991818435
soy,83490606,0.0013876080006281393
tao,83479022,0.0013874154753627306
mgo,83478898,0.0013874134144914504
gvi,83419857,0.0013864321572232365
ysd,83373415,0.001385660294449056
tke,83331458,0.0013849629720594885
iea,83318071,0.0013847404810608675
olg,83295127,0.0013843591533942985
kdo,83282784,0.001384154013602263
hay,83269621,0.0013839352454678904
shd,83241565,0.001383468956720799
amy,83232067,0.0013833111006287023
awf,83170516,0.0013822881273369925
kwe,83080134,0.00138078598485269
xta,82877885,0.0013774246206949181
fcr,82850184,0.0013769642320228632
rmc,82849339,0.0013769501881822838
pcs,82735131,0.001375052059253435
pyw,82490229,0.0013709818052350387
opd,82392407,0.0013693560104739199
ryu,82324229,0.0013682228969082231
laa,82240020,0.0013668233492498327
bsp,82226220,0.001366593994220254
bah,82095656,0.0013644240297215654
dyl,82091898,0.0013643615720258294
glu,82013330,0.0013630557773907617
onz,81813616,0.001359736544754728
pdi,81517067,0.0013548079212281688
mda,81312286,0.0013514044754084483
gce,81282822,0.0013509147858003683
xtp,81215322,0.0013497929405469945
hyl,81126533,0.0013483172736106714
tvs,81104715,0.0013479546599849217
xur,81082123,0.0013475791825335998
tul,81039251,0.0013468666529083755
rkh,81030512,0.0013467214113429054
mti,81013629,0.0013464408170701244
gcc,80790135,0.0013427263625063095
wep,80729012,0.0013417105025445026
wbe,80713479,0.0013414523451767892
hcl,80692665,0.0013411064179604379
jas,80536368,0.0013385087728113036
nkc,80531763,0.0013384322380351288
eom,80449347,0.0013370624899106541
msr,80179553,0.001332578532602673
slt,80179220,0.0013325729981660897
pdo,80171158,0.0013324390082930127
azy,80167018,0.001332370201784139
nuo,80067970,0.001330724030989233
cda,79945093,0.0013286818238899913
pfr,79823658,0.0013266635827293477
cue,79805947,0.0013263692271547921
jaz,79801991,0.0013263034787129797
uem,79794643,0.0013261813554696939
vhs,79791244,0.0013261248643287127
gsb,79766003,0.0013257053606836697
rps,79726217,0.0013250441201614366
oby,79647160,0.0013237301983807558
wti,79631282,0.001323466307137303
bbo,79575961,0.0013225468760074972
wap,79420081,0.0013199561613690392
ggu,79412851,0.0013198359992774556
wac,79357941,0.0013189233989387482
thv,79300942,0.00131797607956694
lup,79150531,0.0013154762593239
eko,79145324,0.0013153897193500582
oab,79077533,0.0013142630376971477
ftt,79055297,0.001313893476940792
syd,79045788,0.0013137354380294685
utg,79019800,0.0013133035192969547
yow,79007432,0.0013130979640066773
rdn,78964686,0.0013123875284925925
sps,78920853,0.001311659027114946
dtu,78895496,0.0013112375955580602
awk,78865045,0.0013107315020793864
hru,78825251,0.001310070128597716
gps,78803187,0.001309703426469265
irh,78779594,0.001309311312468334
wup,78640864,0.0013070056296238814
wba,78608365,0.0013064654985292237
zab,78577146,0.001305946640944556
wnp,78466364,0.0013041054518947892
twr,78463807,0.0013040629547345984
ooc,78414518,0.00130324377502062
tpm,78389835,0.0013028335452963385
lpy,78315447,0.0013015972219673313
oxf,78251074,0.0013005273472340658
nuk,78240643,0.0013003539847475777
wfu,78227300,0.0013001322250258628
vul,78218522,0.001299986335283135
ssg,78214331,0.001299916681157848
ixi,78145670,0.0012987755401661159
tpc,77965075,0.0012957740639656266
soe,77959093,0.0012956746435462832
ewg,77840713,0.0012937071762708107
rnb,77780810,0.001292711592623213
ptc,77766660,0.0012924764206182465
ftb,77760459,0.0012923733604343032
oov,77708101,0.0012915031741561381
kam,77687931,0.0012911679501745005
gys,77653358,0.0012905933493456872
gbl,77643501,0.0012904295266988352
amg,77632966,0.0012902544357396605
eml,77616256,0.0012899767167147142
dix,77583090,0.0012894255001269603
uab,77490829,0.0012878921287947896
shn,77451393,0.0012872367052479444
wte,77441874,0.0012870785001373242
rmp,77398394,0.0012863558655948548
fbr,77322728,0.0012850983019957174
hmy,77321478,0.0012850775270836176
ufi,77297973,0.0012846868756364986
ryv,77255981,0.0012839889715493922
ouo,77203988,0.00128312485154556
wnw,77199095,0.0012830435302296377
awt,77161041,0.00128241107542561
awl,77116725,0.0012816745466219283
sya,76933304,0.0012786261025001643
img,76809083,0.0012765615582154334
jar,76788439,0.0012762184563871273
byv,76666959,0.0012741994673296482
wop,76662722,0.0012741290486875956
zza,76642107,0.0012737864288372505
bna,76601529,0.0012731120253307113
yoc,76528422,0.0012718969921316238
yfl,76411384,0.0012699518288017814
gid,76196377,0.0012663784275811574
mwo,76195594,0.001266365414176218
kja,76021922,0.0012634789977489008
odn,75962342,0.0012624887823385895
cfi,75948919,0.0012622656930225
nkf,75902462,0.0012614935809493744
mww,75843872,0.001260519819269446
otj,75819764,0.0012601191460047299
aau,75807587,0.0012599167651210213
kus,75742651,0.0012588375333673458
hfl,75715478,0.0012583859200181618
goc,75593061,0.001256351358086573
ysq,75513975,0.001255036954327931
hfu,75504817,0.0012548847490119253
ifn,75432682,0.0012536858703844865
yav,75421192,0.0012534949073924678
cpu,75410923,0.0012533242373345879
usk,75392273,0.001253014275646063
gym,75384131,0.0012528789561786118
iof,75340103,0.0012521472139146778
syr,75275563,0.0012510745636531556
uep,75240599,0.0012504934644318377
hye,75206334,0.0012499239825413658
dwr,75183531,0.0012495449982848816
sut,75170248,0.0012493242357589475
nry,75121782,0.0012485187342470953
rkb,75096010,0.0012480904054193924
mej,75076253,0.0012477620454687125
kwh,74976666,0.001246106916531709
coe,74940910,0.0012455126543260847
feo,74859006,0.0012441514156056057
hbr,74554175,0.0012390851458214402
wlo,74536848,0.0012387971722998816
eod,74464005,0.0012375865267622297
wnf,74421069,0.0012368729334615058
sdv,74415432,0.0012367792469179018
bsd,74201322,0.0012332207537742
asj,74081272,0.001231225531216163
gfe,74078509,0.001231179610350458
gyi,73997181,0.0012298279447094747
pov,73993333,0.0012297639912200677
bto,73917448,0.0012285027878563301
pby,73892514,0.0012280883865296989
ugl,73684874,0.0012246374243310243
thk,73683326,0.0012246116966798803
avg,73665507,0.0012243155461529192
osw,73579509,0.001222886265440332
osb,73561059,0.0012225796277377432
bap,73500022,0.0012215651970898889
upb,73466036,0.0012210003521597975
wef,73392746,0.001219782277513579
wpu,73302570,0.0012182835587347901
iep,73211804,0.0012167750341974906
lek,73157638,0.0012158747990864648
iln,73121135,0.00121526812179337
hik,73112266,0.0012151207196370415
kad,73057516,0.0012142107784870826
cgr,73016181,0.0012135237936937758
psm,73005739,0.0012133502483880614
kai,72932181,0.0012121277196006886
pbo,72849150,0.0012107477502194606
yeb,72839758,0.00121059165583991
dyw,72830753,0.0012104419933731448
mna,72732895,0.0012088156002945576
enq,72721219,0.0012086215459956185
osd,72696516,0.001208210983872743
tik,72610259,0.0012067773985983687
ulc,72564495,0.0012060168041365111
kun,72553945,0.0012058414638783912
aen,72462230,0.0012043171670278255
ghc,72338284,0.0012022571932237564
pno,72302249,0.0012016582940577517
yru,72248618,0.0012007669506091045
rdg,72195349,0.0011998816235750012
wfi,72023590,0.001197027001073161
osf,72003457,0.0011966923920289211
cze,71992054,0.0011965028749707847
lui,71955295,0.0011958919429756918
wwo,71816691,0.001193588354242379
fgh,71807439,0.001193434586652983
wnh,71748481,0.0011924547088389326
wje,71714922,0.0011918969606188145
giu,71700124,0.0011916510188994156
gpu,71691013,0.0011914995947201047
kbu,71673621,0.0011912105409031168
rpt,71627866,0.0011904500960206261
wdi,71565439,0.001189412563670517
aum,71534545,0.0011888991075629952
ulb,71521356,0.001188679907310451
ewn,71390798,0.0011865100425313402
rdv,71272857,0.001184549871404997
xre,71271576,0.0011845285812750776
odh,71251610,0.0011841967477590944
wsn,71211381,0.0011835281446080134
pci,71188874,0.0011831540798507142
zeo,71179604,0.0011830000131025844
gyt,71138876,0.0011823231166065932
wad,71116746,0.0011819553175627833
ija,71052682,0.0011808905783877886
cak,71025799,0.0011804437848182117
yhu,70994281,0.0011799199578745698
pwa,70971318,0.0011795383144293367
exf,70915997,0.001178618883299531
xid,70826343,0.0011771288401240352
uas,70794934,0.0011766068247527283
nek,70754143,0.0011759288812011673
bdi,70709220,0.00117518226410017
hah,70686693,0.0011748078669442774
sek,70651412,0.001174221499205251
uie,70630053,0.0011738665141272243
oyi,70621534,0.0011737249289462835
osn,70590245,0.0011732049079665383
cyr,70583137,0.0011730867735063755
phd,70544741,0.0011724486346863972
rnf,70532889,0.0011722516552798345
cyl,70408523,0.0011701847011053
ocs,70391742,0.0011699058020653464
dtw,70383423,0.0011697675408703417
ukr,70364877,0.0011694593076545037
wmu,70316191,0.0011686501497581222
ipw,70198403,0.00116669252148102
nyg,70194486,0.0011666274212164649
oza,70180887,0.001166401406792752
rgl,70175870,0.0011663180246055493
byk,70154911,0.0011659696874993944
nej,69985727,0.001163157861316479
ykn,69964228,0.0011628005494482968
lej,69953118,0.0011626159020295566
gig,69952153,0.0011625998637974156
iis,69948412,0.0011625376886404842
pue,69893959,0.0011616326836096404
irv,69887178,0.0011615199838664828
rzi,69851962,0.0011609346964228857
vab,69761030,0.0011594234129772593
srs,69737440,0.0011590313488361174
cmu,69604609,0.0011568237069568448
ulk,69566845,0.001156196071932424
fph,69564219,0.0011561524279970854
ilh,69550258,0.0011559203971588283
nze,69512006,0.0011552846516087237
auk,69511497,0.0011552761920645169
exb,69410923,0.0011536046592569196
gcr,69367502,0.0011528830052903011
gyc,69305915,0.001151859433681123
lvo,69254706,0.0011510083437021599
mog,69222362,0.0011504707886966024
ogt,69209572,0.0011502582197960001
geu,69120500,0.0011487778494195778
noh,69059267,0.0011477601612655062
wot,69017494,0.0011470658969429998
uwe,68922988,0.0011454952138686984
fim,68904245,0.0011451837065267136
yif,68697320,0.00114174462757776
vej,68604982,0.0011402099765110039
kdi,68535064,0.0011390479442676647
mud,68527184,0.0011389169792217896
shv,68424236,0.0011372059907011327
wbu,68395406,0.0011367268381284696
xmo,68345116,0.001135891021864882
rmf,68296492,0.0011350828944041405
hgo,68286541,0.001134917509483899
okb,68243880,0.0011342084866638369
jok,68242277,0.0011341818449165605
kos,68180440,0.0011331541183249624
mpm,68153113,0.0011326999455066077
ifw,68147715,0.001132610231126197
kte,68076997,0.0011314349029391143
kur,67992178,0.0011300252171236194
ltw,67932386,0.001129031478288216
xha,67890708,0.0011283387928590293
iov,67833138,0.001127381983507374
lju,67808255,0.001126968429797156
wos,67748027,0.0011259674446724125
iwe,67521664,0.0011222053075303467
uor,67514842,0.0011220919263700724
ydn,67471523,0.0011213719676362813
csm,67328756,0.0011189991901357122
fpl,67316242,0.0011187912083357016
fff,67249324,0.0011176790358814015
rnw,67242498,0.0011175655882414083
mge,67200288,0.0011168640610096318
wau,67052993,0.0011144160284674736
ulm,66981410,0.001113226324041218
aem,66976950,0.0011131521991548468
cfr,66897916,0.0011118386596325484
aiw,66881639,0.0011115681370371536
pob,66809507,0.0011103693082695036
fia,66752800,0.001109426841917162
mhi,66657243,0.0011078386912967673
fmu,66637937,0.0011075178269343727
ipb,66611346,0.0011070758863842621
rje,66598784,0.001106867106827627
peb,66593065,0.0011067720574497893
lkt,66587539,0.0011066802157183797
rbs,66531248,0.0011057446632567846
cbo,66516910,0.0011055063667050385
kac,66514314,0.0011054632213675902
jay,66513614,0.0011054515874168143
uml,66505331,0.0011053139245392784
ozi,66450383,0.0011044006926432428
oau,66390288,0.0011034019179691466
cwo,66357533,0.001102857532172491
rpc,66339760,0.0011025621461622954
kwo,66284388,0.0011016418674160758
axo,66264121,0.0011013050313012592
ezo,66127175,0.001099028998411355
rmw,66113169,0.0010987962196762624
uew,66068594,0.0010980553863107938
hyi,65946270,0.001096022370032665
iob,65943458,0.001095975634790406
bsh,65805597,0.0010936843946648452
hyb,65794438,0.00109349893286955
rny,65791840,0.0010934557542922427
vev,65767127,0.0010930450259700704
ktr,65666097,0.0010913659144745392
tej,65640958,0.0010909481060623234
ctv,65638913,0.0010909141183061287
mfa,65498164,0.001088574879823653
kfi,65476653,0.001088217368516315
lyz,65456701,0.0010878857676793472
ekt,65444168,0.0010876774701006728
mpc,65412727,0.001087154922891616
irk,65359626,0.001086272388005699
sje,65316893,0.0010855621685507003
dsk,65282146,0.0010849846758541229
dae,65211789,0.0010838153474616544
lsk,65209765,0.0010837817087239827
eoi,65201831,0.0010836498462019049
lko,65190201,0.001083456556419731
skf,65047750,0.0010810890308169407
leq,65010393,0.0010804681601038993
mro,64997377,0.0010802518350991896
nib,64993480,0.001080187067233228
iau,64924611,0.0010790424692961231
orq,64885763,0.0010783968182679295
boi,64805142,0.0010770569029172293
aaa,64720505,0.0010756502419289361
gpi,64590369,0.0010734873907601503
wtr,64587986,0.0010734477854677238
rkd,64563457,0.0010730401152126126
xli,64519334,0.001072306794055359
myn,64418827,0.0010706363747830503
cdb,64338950,0.001069308824660032
nkw,64337783,0.0010692894292020961
emr,64294083,0.001068563138275097
umd,64240457,0.001067671877926098
fga,64237293,0.0010676192924685918
uyt,64184929,0.0010667490064708487
mvi,64111308,0.001065525430627906
igt,64103373,0.0010653935514858982
pem,64095270,0.0010652588801957044
nez,64081521,0.0010650303727825394
ynu,64070031,0.0010648394097905207
oja,64037825,0.001064304148335259
bau,64018060,0.0010639756554251415
unm,63916247,0.0010622835305246713
yie,63891265,0.0010618683314414154
hga,63782183,0.001060055396272104
fum,63770173,0.0010598557909166518
anx,63695366,0.001058612503837109
gom,63613094,0.001057245148982508
ylu,63571620,0.001056555854018976
tyu,63558426,0.001056336570666783
puz,63428255,0.0010541731378004584
mop,63386778,0.001053483792977137
htd,63377492,0.0010533294603101322
kch,63328893,0.0010525217483476328
kbp,63295962,0.0010519744374433535
mgr,63206157,0.001050481884658476
oec,63205941,0.0010504782947536654
wda,63094537,0.0010486267681076378
oyd,63031994,0.001047587307845686
iee,63013878,0.0010472862211996102
rkr,63008904,0.0010472035536693836
eoa,62947645,0.0010461854333971405
ezi,62932021,0.0010459257636158262
ilg,62832679,0.0010442747065615942
imc,62826693,0.001044175219662532
dyf,62822034,0.0010440977874101548
alq,62738154,0.001042703707708629
shy,62678428,0.0010417110657885845
cga,62653768,0.0010413012183226851
pex,62590429,0.0010402485285967082
exv,62534933,0.0010393261889792087
gph,62279907,0.001035087674792736
uka,62256298,0.00103469529487293
bte,62239680,0.0010344191048815142
lbs,62191990,0.0010336265004350937
foa,62171484,0.0010332856921570835
agh,62107490,0.0010322221163771665
aad,62105939,0.0010321963388662334
oag,62071719,0.0010316276048725971
mbn,61977638,0.0010300639852684097
ihe,61967414,0.0010298940631073652
gmu,61929382,0.0010292619739417903
rez,61924659,0.0010291834780139135
cpl,61907884,0.001028904678693538
upm,61902880,0.0010288215125654212
cej,61902857,0.0010288211303070385
fju,61897172,0.0010287266460068099
aqi,61896738,0.001028719432957329
hul,61894586,0.0010286836668686585
dsg,61821575,0.0010274702291828205
uki,61817879,0.0010274088019227245
stk,61766639,0.0010265571967259413
gaf,61756355,0.0010263862773691162
yze,61755571,0.0010263732473442472
ifl,61692112,0.0010253185632267089
rnd,61543872,0.0010228548248510032
kje,61506062,0.001022226425309817
duk,61475121,0.0010217121880656003
liu,61432990,0.0010210119738082687
ytu,61329385,0.0010192900659938126
hbl,61282075,0.0010185037771206701
tmp,61279063,0.0010184537178924752
ksd,61238717,0.0010177831702096215
myg,61156674,0.001016419621318917
sgl,61124922,0.0010158919053117302
cmi,60933636,0.0010127127454430359
gnt,60930437,0.0010126595782879908
fce,60919059,0.0010124704767280961
wsd,60893294,0.0010120422642399011
nkp,60893245,0.0010120414498633469
pew,60821600,0.001010850715001451
pmc,60801517,0.0010105169369536953
lkn,60707642,0.001008956741055022
snt,60664425,0.0010082384775540582
jin,60585936,0.0010069339958934352
rdy,60497346,0.0010054616363231184
ntj,60452554,0.0010047171964329092
edq,60421456,0.0010042003498597326
oju,60399046,0.0010038278972356125
gye,60358921,0.0010031610225572183
ahr,60303929,0.001002247059384277
onq,60250346,0.0010013565136922542
pba,60175093,0.0010001058141240744
cno,60156361,0.0009997944896013161
maf,60152664,0.0009997330457212905
ixm,60038444,0.0009978347173532855
ipf,60030763,0.0009977070596734162
kka,59983860,0.0009969275351116534
imn,59955679,0.0009964591688733523
unu,59933632,0.000996092749283706
pps,59755102,0.0009931255932380048
pch,59745523,0.0009929663909316038
fva,59647909,0.0009913440531158582
gaw,59576517,0.0009901575230961714
woc,59558749,0.000989862220185624
ixa,59521490,0.0009892429782256916
lsg,59445419,0.0009879786835550338
bth,59426420,0.0009876629215110507
axp,59400797,0.0009872370690528702
yll,59331377,0.0009860833135345115
hbi,59323197,0.0009859473625097323
ayv,59313186,0.0009857809803937097
mpd,59220393,0.0009842387672589494
xtd,59177715,0.0009835294619000832
lja,59048645,0.0009813843275763357
nkb,59015870,0.0009808396093810865
pav,59005316,0.000980664202643248
ifr,58980203,0.0009802468263492036
csd,58975267,0.0009801647903763052
ctg,58952871,0.0009797925704312005
omv,58945872,0.0009796762475433728
pim,58915259,0.000979167461636091
owg,58908913,0.0009790619915623442
aje,58896950,0.000978863167343587
rct,58890314,0.000978752877490233
ghd,58832349,0.0009777895032663543
kyl,58791654,0.0009771131552280426
gmy,58781271,0.0009769405904981791
zel,58660375,0.0009749313074796329
yid,58648045,0.0009747263837466833
yom,58613700,0.0009741555722618372
okp,58520386,0.0009726047001437139
rku,58489393,0.0009720895986631535
faf,58332485,0.0009694817987369851
bbr,58297374,0.0009688982563860044
imw,58268899,0.0009684250038883774
paq,58180471,0.0009669553367466687
zam,58169779,0.0009667776364585342
agm,58111758,0.0009658133315185935
jel,58070139,0.0009651216266652579
ltc,57982510,0.0009636652388473632
cym,57943946,0.0009630243078791986
doh,57913198,0.0009625132782814099
ggs,57874689,0.0009618732614093778
ghr,57857114,0.0009615811661452586
aed,57832624,0.000961174144067405
kap,57738631,0.0009596119870170293
emh,57729281,0.0009594565906745248
ioi,57655122,0.0009582240733094145
rml,57654121,0.0009582074367598052
iya,57623373,0.0009576964071620166
mek,57556120,0.0009565786670312738
nox,57554454,0.0009565509782284274
btr,57551380,0.0009564998885645923
ghu,57478095,0.000955281897018022
dgm,57444245,0.0009547193123983672
yty,57392072,0.0009538522008071927
cba,57324150,0.0009527233419434942
bry,57318469,0.0009526289241229844
oky,57317028,0.0009526049748043161
isz,57313973,0.0009525542009191448
omj,57312502,0.0009525297530025861
ysg,57287306,0.0009521109972543786
nae,57272095,0.000951858191504022
lpd,57207672,0.0009507874857742725
dkn,57077783,0.0009486287397281174
pig,57036758,0.0009479469071130113
smp,56943853,0.0009464028325461271
ubr,56872890,0.0009452234324762727
isq,56826012,0.000944444323412752
rgs,56804895,0.0009440933603577076
siu,56761444,0.0009433712077931988
ubo,56713730,0.0009425782044684658
mga,56699311,0.0009423385617024155
mta,56684074,0.0009420853238338873
hpu,56599758,0.0009406839978430212
vco,56583914,0.0009404206716771774
fcu,56548351,0.0009398296171179814
roz,56494655,0.000938937193373905
kta,56405890,0.0009374619253158942
xat,56392538,0.0009372400160148122
xie,56387125,0.0009371500523354564
ryj,56386287,0.0009371361248343849
cwi,56370198,0.0009368687267857697
aos,56327242,0.0009361548010864522
cig,56305532,0.0009357939824131078
spn,56258886,0.0009350187291732727
lru,56255935,0.0009349696837607881
hcr,56250460,0.0009348786896457922
wnm,56240365,0.0009347109114556766
pao,56200675,0.0009340512664466928
kak,56186279,0.0009338120059390251
gnc,56168353,0.0009335140770795885
wiz,56099911,0.0009323765758524565
kex,56046590,0.0009314903845820099
kci,55887479,0.0009288459709507573
dje,55886913,0.0009288365640705585
xwi,55865488,0.000928480482077173
gqu,55856629,0.0009283332461201412
ffm,55836125,0.0009279924710819905
oip,55804581,0.0009274682120201768
kda,55750656,0.0009265719823122037
acm,55694963,0.0009256463685685572
lmy,55684255,0.000925468402361548
eul,55650722,0.0009249110862596015
weo,55618542,0.0009243762569225117
myi,55615242,0.0009243214111545689
moa,55605472,0.0009241590344415991
hpi,55551520,0.0009232623559955246
wod,55544781,0.0009231503542894139
gcu,55536994,0.0009230209348969987
ioo,55530989,0.0009229211322192727
pph,55513840,0.0009226361170451969
tae,55488859,0.0009222209345818706
doz,55467790,0.0009218707692834508
smt,55467235,0.0009218615452224787
geq,55452689,0.0009216197917253589
vau,55403266,0.0009207983849408036
boc,55399427,0.0009207345810307635
wch,55393261,0.0009206321025443592
ngq,55362676,0.0009201237819951082
chv,55286460,0.000918857077434647
ixo,55250502,0.0009182594580032275
dtv,55245719,0.0009181799648795699
psb,55242308,0.0009181232742994326
umr,55130192,0.0009162599142634734
dym,55110085,0.0009159257373374054
hfe,55105682,0.0009158525597870261
dgl,55033710,0.0009146563902081252
rhy,55026581,0.0009145379067294392
shg,55002934,0.0009141448952523054
olw,54995430,0.0009140201792999895
ysk,54992087,0.0009139646188750706
scd,54983941,0.0009138292329279006
rmb,54931724,0.0009129613900598203
akl,54887814,0.0009122316089475886
mcd,54747973,0.000909907461361262
rtv,54684491,0.000908852394985341
mug,54646347,0.0009082184443876418
hmu,54628053,0.000907914399394083
mao,54536844,0.0009063985122279354
htu,54476444,0.0009053946684752869
oyt,54454123,0.0009050236950249082
ogc,54373193,0.0009036786441159373
szu,54342196,0.0009031634761556584
hph,54300051,0.000902463029219311
pbu,54228146,0.0009012679731756987
tyv,54118351,0.0008994431879965258
ehy,54112516,0.0008993462107068452
opw,54091138,0.0008989909098501545
kna,54062464,0.0008985143499865214
fty,53924742,0.0008962254200311859
kpe,53893572,0.0008957073768230723
aux,53869418,0.000895305939041591
hve,53862283,0.000895187355843327
ueu,53862210,0.0008951861425884604
ayy,53815687,0.0008944129335999758
apf,53771871,0.000893684714761134
ieu,53759505,0.000893479192710716
bha,53758226,0.0008934579358206557
imf,53756250,0.0008934250948396087
lpp,53751579,0.0008933474631480754
bpr,53737967,0.0008931212326652766
epd,53673734,0.000892053684722166
tsj,53643709,0.0008915546713335357
hge,53641335,0.0008915152156204762
ptf,53615796,0.0008910907592363886
lpc,53522476,0.0008895397873986873
sog,53364075,0.0008869071739175072
yov,53344931,0.0008865890019837207
ytw,53343450,0.0008865643878678652
alz,53312301,0.000886046693678275
ffw,53290246,0.0008856801411291911
igl,53250089,0.0008850127346130471
zep,53219765,0.0008845087518654425
sku,53133596,0.0008830766291448801
mce,53110114,0.0008826863599561434
otv,53099074,0.0008825028759324806
fya,53064883,0.000881934623916805
orz,53063249,0.0008819074669517086
pki,53054796,0.0008817669786861267
eae,53021442,0.0008812126375515929
ceq,53007332,0.0008809781303438137
uay,52989714,0.0008806853204227183
suk,52976906,0.0008804724523633818
ldv,52887844,0.0008789922481862561
ksg,52860840,0.000878543443605188
xst,52839370,0.0008781866137149667
uqu,52799604,0.0008775257055913273
spc,52781049,0.0008772173227961221
ywr,52776988,0.0008771498292616932
yvo,52726329,0.0008763078802440538
gjo,52716323,0.0008761415812276797
wsy,52710493,0.0008760446870376475
kcl,52697827,0.0008758341790083256
yya,52600071,0.0008742094811625654
upu,52594167,0.000874111357097737
shh,52588542,0.0008740178699932893
mpb,52569586,0.0008737028226062825
